# Pathway	S-1-POLJUN-G_Coverage
UNMAPPED	1.0000000000
UNINTEGRATED	1.0000000000
UNINTEGRATED|unclassified	1.0000000000
PWY-101: photosynthesis light reactions	1.0000000000
PWY-101: photosynthesis light reactions|unclassified	1.0000000000
VALSYN-PWY: L-valine biosynthesis	1.0000000000
VALSYN-PWY: L-valine biosynthesis|unclassified	1.0000000000
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1.0000000000
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	1.0000000000
PWY-3781: aerobic respiration I (cytochrome c)	0.9999999990
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	0.9999999990
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	1.0000000000
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	1.0000000000
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	1.0000000000
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	1.0000000000
PWY-5103: L-isoleucine biosynthesis III	1.0000000000
PWY-5103: L-isoleucine biosynthesis III|unclassified	1.0000000000
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	1.0000000000
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	1.0000000000
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	0.9998983743
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	0.9998983743
PWY-7208: superpathway of pyrimidine nucleobases salvage	1.0000000000
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	1.0000000000
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1.0000000000
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	1.0000000000
PWY-7663: gondoate biosynthesis (anaerobic)	1.0000000000
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	1.0000000000
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.9908241765
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	0.9908241765
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.9893112190
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	0.9893112190
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.9999989876
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	0.9999989876
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.9999989876
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	0.9999989876
PWY-7977: L-methionine biosynthesis IV	0.9999999984
PWY-7977: L-methionine biosynthesis IV|unclassified	0.9999999984
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.9399910175
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	0.9399910175
PWY-5973: cis-vaccenate biosynthesis	0.9998260368
PWY-5973: cis-vaccenate biosynthesis|unclassified	0.9998260368
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0.9992629974
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|unclassified	0.9992629974
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.9742319884
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	0.9742319884
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.1503159260
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	0.1503159260
HISTSYN-PWY: L-histidine biosynthesis	0.4805186772
HISTSYN-PWY: L-histidine biosynthesis|unclassified	0.4805186772
PWY-6703: preQ0 biosynthesis	0.9469619734
PWY-6703: preQ0 biosynthesis|unclassified	0.9469619734
PHOTOALL-PWY: oxygenic photosynthesis	0.0000526937
PHOTOALL-PWY: oxygenic photosynthesis|unclassified	0.0000526937
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.0000000000
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	0.0000000000
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	0.9688436032
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|unclassified	0.9688436032
PWY0-862: (5Z)-dodecenoate biosynthesis I	0.1009431438
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	0.1009431438
PWY-2942: L-lysine biosynthesis III	0.7461608761
PWY-2942: L-lysine biosynthesis III|unclassified	0.7461608761
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.7944695807
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	0.7944695807
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.0163432254
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0.0163432254
PWY-5097: L-lysine biosynthesis VI	0.7507211994
PWY-5097: L-lysine biosynthesis VI|unclassified	0.7507211994
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.1880258577
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	0.1880258577
PWY66-409: superpathway of purine nucleotide salvage	0.0011572675
PWY66-409: superpathway of purine nucleotide salvage|unclassified	0.0011572675
PWY-6123: inosine-5'-phosphate biosynthesis I	0.3430735026
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	0.3430735026
PWY-7234: inosine-5'-phosphate biosynthesis III	0.3430735026
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	0.3430735026
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.7503541577
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified	0.7503541577
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0000276189
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0.0000276189
PWY-7664: oleate biosynthesis IV (anaerobic)	0.0000322199
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0.0000322199
PWY-3841: folate transformations II (plants)	0.1023751139
PWY-3841: folate transformations II (plants)|unclassified	0.1023751139
PWY-5686: UMP biosynthesis I	0.0069012317
PWY-5686: UMP biosynthesis I|unclassified	0.0069012317
PWY-7790: UMP biosynthesis II	0.0069012317
PWY-7790: UMP biosynthesis II|unclassified	0.0069012317
PWY-7791: UMP biosynthesis III	0.0069012317
PWY-7791: UMP biosynthesis III|unclassified	0.0069012317
PWY-6823: molybdopterin biosynthesis	0.8846231821
PWY-6823: molybdopterin biosynthesis|unclassified	0.8846231821
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0000000000
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	0.0000000000
PWY-6124: inosine-5'-phosphate biosynthesis II	0.2289451476
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	0.2289451476
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.0642996299
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	0.0642996299
PWY-1042: glycolysis IV	0.5617210332
PWY-1042: glycolysis IV|unclassified	0.5617210332
PWY-5723: Rubisco shunt	0.0000015332
PWY-5723: Rubisco shunt|unclassified	0.0000015332
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.2736364073
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	0.2736364073
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.6869126275
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	0.6869126275
GLUTORN-PWY: L-ornithine biosynthesis I	0.0355467166
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	0.0355467166
HSERMETANA-PWY: L-methionine biosynthesis III	0.0156427891
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	0.0156427891
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.0149185150
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	0.0149185150
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0.3938233684
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	0.3938233684
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.0000207143
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	0.0000207143
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0000000049
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	0.0000000049
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.0000000024
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	0.0000000024
PENTOSE-P-PWY: pentose phosphate pathway	0.0000015332
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	0.0000015332
PWY-6609: adenine and adenosine salvage III	0.6074215880
PWY-6609: adenine and adenosine salvage III|unclassified	0.6074215880
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	0.2793315823
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	0.2793315823
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	0.2491472088
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|unclassified	0.2491472088
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	0.2491472088
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|unclassified	0.2491472088
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.0912493661
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	0.0912493661
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0225831057
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	0.0225831057
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.1251520520
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	0.1251520520
PWY-7238: sucrose biosynthesis II	0.2547340507
PWY-7238: sucrose biosynthesis II|unclassified	0.2547340507
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0014475089
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	0.0014475089
ARO-PWY: chorismate biosynthesis I	0.0045430164
ARO-PWY: chorismate biosynthesis I|unclassified	0.0045430164
PWY-7858: (5Z)-dodecenoate biosynthesis II	0.0000207124
PWY-7858: (5Z)-dodecenoate biosynthesis II|unclassified	0.0000207124
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0000276290
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	0.0000276290
PWY-6700: queuosine biosynthesis I (de novo)	0.0004835213
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	0.0004835213
PWY-5913: partial TCA cycle (obligate autotrophs)	0.0000000000
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	0.0000000000
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.0033379319
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	0.0033379319
PANTO-PWY: phosphopantothenate biosynthesis I	0.0012592142
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	0.0012592142
TRNA-CHARGING-PWY: tRNA charging	0.0000000000
TRNA-CHARGING-PWY: tRNA charging|unclassified	0.0000000000
PWY0-1296: purine ribonucleosides degradation	0.0004088125
PWY0-1296: purine ribonucleosides degradation|unclassified	0.0004088125
PWY-6549: L-glutamine biosynthesis III	0.0000000012
PWY-6549: L-glutamine biosynthesis III|unclassified	0.0000000012
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.0000189973
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	0.0000189973
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.0000189973
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	0.0000189973
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.0323977069
PWY-7199: pyrimidine deoxyribonucleosides salvage|unclassified	0.0323977069
1CMET2-PWY: folate transformations III (E. coli)	0.0000011722
1CMET2-PWY: folate transformations III (E. coli)|unclassified	0.0000011722
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	0.0001084928
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|unclassified	0.0001084928
PWY-5695: inosine 5'-phosphate degradation	0.0001067864
PWY-5695: inosine 5'-phosphate degradation|unclassified	0.0001067864
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.0000000000
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	0.0000000000
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	0.0000001823
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	0.0000001823
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.0000000024
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	0.0000000024
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.0000151984
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	0.0000151984
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.0000002474
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	0.0000002474
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	0.0000001823
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|unclassified	0.0000001823
PWY-5941: glycogen degradation II	0.0000000000
PWY-5941: glycogen degradation II|unclassified	0.0000000000
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.0000000024
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	0.0000000024
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.0000000000
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	0.0000000000
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	0.0000000000
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	0.0000000000
PWY-7560: methylerythritol phosphate pathway II	0.0000000000
PWY-7560: methylerythritol phosphate pathway II|unclassified	0.0000000000
PWY-7731: superpathway of photosynthetic hydrogen production	0.0000000000
PWY-7731: superpathway of photosynthetic hydrogen production|unclassified	0.0000000000
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.0000001319
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0.0000001319
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0000000000
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	0.0000000000
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.0000000000
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	0.0000000000
FERMENTATION-PWY: mixed acid fermentation	0.0000000000
FERMENTATION-PWY: mixed acid fermentation|unclassified	0.0000000000
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0.0000000678
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|unclassified	0.0000000678
