# Pathway	S-8-POLJUN-G_Abundance
UNMAPPED	4252969.1158545846
UNINTEGRATED	133996.8574522220
UNINTEGRATED|unclassified	133996.8574522220
PWY-101: photosynthesis light reactions	1493.7376335811
PWY-101: photosynthesis light reactions|unclassified	1493.7376335811
PWY-3781: aerobic respiration I (cytochrome c)	266.9465695489
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	266.9465695489
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	204.2807813230
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	204.2807813230
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	204.2807813230
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	204.2807813230
VALSYN-PWY: L-valine biosynthesis	187.8600406136
VALSYN-PWY: L-valine biosynthesis|unclassified	187.8600406136
PWY-7208: superpathway of pyrimidine nucleobases salvage	175.1922550458
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	175.1922550458
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	169.2927451847
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	169.2927451847
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	161.6538621502
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	161.6538621502
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	159.6038202036
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	159.6038202036
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	151.5001043230
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	151.5001043230
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	151.5001043230
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	151.5001043230
PWY-7221: guanosine ribonucleotides de novo biosynthesis	151.1418179754
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	151.1418179754
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	140.3939239852
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	140.3939239852
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	138.3876074617
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|unclassified	138.3876074617
PWY-5103: L-isoleucine biosynthesis III	120.6740528108
PWY-5103: L-isoleucine biosynthesis III|unclassified	120.6740528108
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	118.4810387458
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	118.4810387458
PWY-7977: L-methionine biosynthesis IV	116.5207063603
PWY-7977: L-methionine biosynthesis IV|unclassified	116.5207063603
PWY-5973: cis-vaccenate biosynthesis	113.2427991943
PWY-5973: cis-vaccenate biosynthesis|unclassified	113.2427991943
PWY-7663: gondoate biosynthesis (anaerobic)	112.9297309534
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	112.9297309534
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	102.7755735197
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	102.7755735197
FASYN-ELONG-PWY: fatty acid elongation -- saturated	100.7303198194
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	100.7303198194
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	99.7916766440
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	99.7916766440
PWY-7664: oleate biosynthesis IV (anaerobic)	99.0843695352
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	99.0843695352
PWY0-862: (5Z)-dodecenoate biosynthesis I	96.9716586921
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	96.9716586921
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	96.2180479349
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	96.2180479349
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	93.7791356056
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	93.7791356056
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	92.3602295849
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	92.3602295849
HISTSYN-PWY: L-histidine biosynthesis	91.6715191726
HISTSYN-PWY: L-histidine biosynthesis|unclassified	91.6715191726
PWY-6123: inosine-5'-phosphate biosynthesis I	82.5648426300
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	82.5648426300
PWY-7234: inosine-5'-phosphate biosynthesis III	81.0630844402
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	81.0630844402
PWY-6124: inosine-5'-phosphate biosynthesis II	77.9960875528
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	77.9960875528
PWY-7111: pyruvate fermentation to isobutanol (engineered)	77.6576994342
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	77.6576994342
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	75.8717221161
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	75.8717221161
HSERMETANA-PWY: L-methionine biosynthesis III	71.8013109898
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	71.8013109898
PWY-6703: preQ0 biosynthesis	69.2400308351
PWY-6703: preQ0 biosynthesis|unclassified	69.2400308351
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	68.4519512216
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	68.4519512216
PWY66-409: superpathway of purine nucleotide salvage	67.3437718578
PWY66-409: superpathway of purine nucleotide salvage|unclassified	67.3437718578
PWY-1042: glycolysis IV	66.3108113994
PWY-1042: glycolysis IV|unclassified	66.3108113994
SO4ASSIM-PWY: assimilatory sulfate reduction I	64.3280228102
SO4ASSIM-PWY: assimilatory sulfate reduction I|unclassified	64.3280228102
PWY-3001: superpathway of L-isoleucine biosynthesis I	62.8905639626
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	62.8905639626
ARO-PWY: chorismate biosynthesis I	62.3474924887
