# Pathway	S-6-POLPIL-G_Abundance
UNMAPPED	6733014.2472344562
UNINTEGRATED	355005.3789634827
UNINTEGRATED|unclassified	355005.3789634827
PWY-101: photosynthesis light reactions	1967.4831377346
PWY-101: photosynthesis light reactions|unclassified	1967.4831377346
VALSYN-PWY: L-valine biosynthesis	753.2268328817
VALSYN-PWY: L-valine biosynthesis|unclassified	753.2268328817
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	697.0530736449
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	697.0530736449
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	697.0530736449
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	697.0530736449
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	657.7100494832
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	657.7100494832
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	614.0086778521
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	614.0086778521
PWY-5103: L-isoleucine biosynthesis III	602.5256487683
PWY-5103: L-isoleucine biosynthesis III|unclassified	602.5256487683
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	570.2225622603
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	570.2225622603
PWY-7221: guanosine ribonucleotides de novo biosynthesis	552.7644863254
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	552.7644863254
PWY-5973: cis-vaccenate biosynthesis	527.8251289835
PWY-5973: cis-vaccenate biosynthesis|unclassified	527.8251289835
PWY-7663: gondoate biosynthesis (anaerobic)	521.2992481629
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	521.2992481629
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	493.0586217278
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	493.0586217278
PWY-7208: superpathway of pyrimidine nucleobases salvage	477.9407286327
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	477.9407286327
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	474.2304846060
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	474.2304846060
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	461.8078732310
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	461.8078732310
PWY-3781: aerobic respiration I (cytochrome c)	441.4215872879
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	441.4215872879
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	437.4500995219
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	437.4500995219
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	437.4500995219
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	437.4500995219
PWY-7977: L-methionine biosynthesis IV	421.8585135484
PWY-7977: L-methionine biosynthesis IV|unclassified	421.8585135484
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	370.7086677889
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	370.7086677889
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	347.5918056753
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|unclassified	347.5918056753
PHOTOALL-PWY: oxygenic photosynthesis	345.0354379409
PHOTOALL-PWY: oxygenic photosynthesis|unclassified	345.0354379409
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	341.5517647925
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	341.5517647925
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	326.3813400903
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	326.3813400903
PWY-6123: inosine-5'-phosphate biosynthesis I	324.3740512809
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	324.3740512809
PWY-7234: inosine-5'-phosphate biosynthesis III	324.3740512809
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	324.3740512809
PWY-6703: preQ0 biosynthesis	317.8688644591
PWY-6703: preQ0 biosynthesis|unclassified	317.8688644591
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	317.5065502971
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	317.5065502971
PWY-6823: molybdopterin biosynthesis	312.5215887075
PWY-6823: molybdopterin biosynthesis|unclassified	312.5215887075
PWY-6124: inosine-5'-phosphate biosynthesis II	308.3984693632
