# Pathway	S-5-DICUND-B_Abundance
UNMAPPED	8386437.9141714619
UNINTEGRATED	603027.6383914215
UNINTEGRATED|unclassified	603027.6383914215
VALSYN-PWY: L-valine biosynthesis	1107.7912750873
VALSYN-PWY: L-valine biosynthesis|unclassified	1107.7912750873
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1018.8548176056
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	1018.8548176056
PWY-5103: L-isoleucine biosynthesis III	964.8044065165
PWY-5103: L-isoleucine biosynthesis III|unclassified	964.8044065165
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	942.0121102583
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	942.0121102583
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	890.7447667446
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	890.7447667446
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	890.7447667446
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	890.7447667446
PWY-7208: superpathway of pyrimidine nucleobases salvage	838.0223295767
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	838.0223295767
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	716.6691741999
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	716.6691741999
PWY-7221: guanosine ribonucleotides de novo biosynthesis	639.8427179964
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	639.8427179964
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	634.7625026687
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	634.7625026687
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	613.4777502193
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	613.4777502193
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	574.7629084750
